Emp_ID,First_Name,Last_Name,Gender,Marital_Status,Date_of_Birth,Age,Blood_Group,Hire_Date,Job Duration,Previous_Experience,Organizational_Level,Business_Unit,Contract_Type,Employee_Type,Employee_Status,Salary,Monthly_Working_Hour,Work_Accident,Job_Id,Performance_ID,Job_Satisfaction_ID,Location_ID,Department_ID,Race_ID,Education_ID,Applicant ID,Age Group,Recruitment Process,Job_Nature
1256,Nevaeh,Davila,Male,Divorced,17-09-85 0:00,38,AB+,29-01-13 0:00,11,0,Operational,Unit-7,Permanent,Full-Time,Active,25000,110,Yes,4,2,2,6,1,5,2,2723,31-40,RP,New
1257,Gunnar,Webster,Female,Married,12/11/1981 0:00,42,B+,14-12-11 0:00,12,6,Operational,Unit-1,Contract,Full-Time,Active,25000,197,Yes,4,2,2,5,3,2,4,2761,31-40,RP,New
1257,Gunnar,Webster,Female,Married,12/11/1981 0:00,42,B+,14-12-11 0:00,12,3,Operational,Unit-1,Contract,Full-Time,Active,25000,197,Yes,4,2,2,5,3,2,4,2761,31-40,RP,New
1258,Aydin,Tate,Female,Married,15-11-77 0:00,46,O-,8/9/2020 0:00,3,3,Operational,Unit-4,Permanent,Part-Time,Volunterily Resigned,27000,110,No,3,5,2,2,1,2,4,2793,21-30,RP,New
1258,Aydin,Tate,Female,Married,15-11-77 0:00,46,O-,8/9/2020 0:00,3,0,Operational,Unit-4,Permanent,Part-Time,Volunterily Resigned,27000,110,No,3,5,2,2,1,2,4,2793,21-30,RP,New
1259,Patrick,Mckinney,Female,Single,24-02-75 0:00,48,AB+,2/10/2016 0:00,7,3,Operational,Unit-7,Permanent,Part-Time,Active,30000,122,Yes,18,3,3,10,2,4,3,2807,21-30,RP,New
1259,Patrick,Mckinney,Female,Single,24-02-75 0:00,48,AB+,2/10/2016 0:00,7,2,Operational,Unit-7,Permanent,Part-Time,Active,30000,122,Yes,18,3,3,10,2,4,3,2807,21-30,RP,New
1260,Milagros,Foley,Female,Widowed,21-05-70 0:00,53,B+,29-08-09 0:00,14,2,Operational,Unit-7,Permanent,Part-Time,Terminated,30000,147,No,4,5,4,9,3,1,2,2812,31-40,RP,New
1260,Milagros,Foley,Female,Widowed,21-05-70 0:00,53,B+,29-08-09 0:00,14,3,Operational,Unit-7,Permanent,Part-Time,Terminated,30000,147,No,4,5,4,9,3,1,2,2812,31-40,RP,New
1261,Rachael,Buck,Female,Single,27-04-77 0:00,46,O+,3/12/2018 0:00,5,5,Mid Level,unit-8,Contract,Part-Time,Active,27000,156,Yes,3,5,3,1,4,1,4,2813,21-30,RP,New
1261,Rachael,Buck,Female,Single,27-04-77 0:00,46,O+,3/12/2018 0:00,5,0,Mid Level,unit-8,Contract,Part-Time,Active,27000,156,Yes,3,5,3,1,4,1,4,2813,21-30,RP,New
1262,Rigoberto,Townsend,Female,Married,15-09-94 0:00,29,O-,9/7/2012 0:00,11,1,High Level,Unit-1,Permanent,Part-Time,Active,90000,125,No,16,5,5,1,3,5,3,2825,21-30,RP,New
1262,Rigoberto,Townsend,Female,Married,15-09-94 0:00,29,O-,9/7/2012 0:00,11,4,High Level,Unit-1,Permanent,Part-Time,Active,90000,125,No,16,5,5,1,3,5,3,2825,21-30,RP,New
1263,Reagan,Odonnell,Male,Widowed,30-07-86 0:00,37,B-,6/11/2020 0:00,3,0,High Level,Unit-8,Permanent,Temporary,Terminated,30000,183,No,18,3,1,7,4,5,4,2828,21-30,RP,New
1263,Reagan,Odonnell,Male,Widowed,30-07-86 0:00,37,B-,6/11/2020 0:00,3,0,High Level,Unit-8,Permanent,Temporary,Terminated,30000,183,No,18,3,1,7,4,5,4,2828,21-30,RP,New
1264,Roy,Morse,Female,Divorced,26-10-85 0:00,38,O+,22-06-16 0:00,7,7,High Level,Unit-6,Permanent,Temporary,Active,14000,112,No,8,5,5,6,3,5,1,2858,21-30,RP,New
1264,Roy,Morse,Female,Divorced,26-10-85 0:00,38,O+,22-06-16 0:00,7,2,High Level,Unit-6,Permanent,Temporary,Active,14000,112,No,8,5,5,6,3,5,1,2858,21-30,RP,New
1265,Rafael,Buchanan,Female,Married,7/2/1980 0:00,44,B+,23-06-16 0:00,7,6,High Level,Unit-7,Contract,Temporary,Active,14000,196,Yes,8,2,5,7,3,2,1,2870,21-30,RP,New
1265,Rafael,Buchanan,Female,Married,7/2/1980 0:00,44,B+,23-06-16 0:00,7,0,High Level,Unit-7,Contract,Temporary,Active,14000,196,Yes,8,2,5,7,3,2,1,2870,21-30,RP,New
1266,Kaitlynn,Herman,Female,Single,27-09-78 0:00,45,B-,18-12-16 0:00,7,0,High Level,Unit-2,Contract,Temporary,Active,38000,180,No,7,1,1,3,1,5,2,2885,31-40,RP,New
1266,Kaitlynn,Herman,Female,Single,27-09-78 0:00,45,B-,18-12-16 0:00,7,0,High Level,Unit-2,Contract,Temporary,Active,38000,180,No,7,1,1,3,1,5,2,2885,31-40,RP,New
1267,Marquise,Santana,Female,Divorced,16-08-91 0:00,32,B-,28-02-10 0:00,13,2,Operational,Unit-2,Permanent,Temporary,Active,38000,186,Yes,7,3,4,9,3,1,2,2889,21-30,RP,New
1267,Marquise,Santana,Female,Divorced,16-08-91 0:00,32,B-,28-02-10 0:00,13,0,Operational,Unit-2,Permanent,Temporary,Active,38000,186,Yes,7,3,4,9,3,1,2,2889,21-30,RP,New
1268,Jamarion,Mitchell,Female,Widowed,6/11/1982 0:00,41,AB+,8/3/2008 0:00,15,3,Mid Level,Unit-10,Contract,Temporary,Active,90000,193,No,16,2,2,9,1,4,4,2892,21-30,RP,New
1268,Jamarion,Mitchell,Female,Widowed,6/11/1982 0:00,41,AB+,8/3/2008 0:00,15,1,Mid Level,Unit-10,Contract,Temporary,Active,90000,193,No,16,2,2,9,1,4,4,2892,21-30,RP,New
1269,Gabrielle,Hardy,Male,Divorced,9/7/1986 0:00,37,A+,31-08-16 0:00,7,1,Mid Level,Unit-5,Permanent,Temporary,Active,20000,185,Yes,5,1,5,1,3,2,4,2918,31-40,RP,New
1269,Gabrielle,Hardy,Male,Divorced,9/7/1986 0:00,37,A+,31-08-16 0:00,7,0,Mid Level,Unit-5,Permanent,Temporary,Active,20000,185,Yes,5,1,5,1,3,2,4,2918,31-40,RP,New
1270,Savion,Stokes,Female,Widowed,27-10-77 0:00,46,AB+,25-05-10 0:00,13,1,High Level,Unit-4,Permanent,Full-Time,Active,27000,114,No,3,2,3,4,3,4,2,2949,31-40,RP,New
1270,Savion,Stokes,Female,Widowed,27-10-77 0:00,46,AB+,25-05-10 0:00,13,2,High Level,Unit-4,Permanent,Full-Time,Active,27000,114,No,3,2,3,4,3,4,2,2949,31-40,RP,New
1271,Trevin,Summers,Female,Single,14-01-71 0:00,53,O+,3/7/2011 0:00,12,3,Operational,Unit-6,Permanent,Full-Time,Volunterily Resigned,27000,114,Yes,3,5,4,10,3,3,2,2978,31-40,RP,New
1271,Trevin,Summers,Female,Single,14-01-71 0:00,53,O+,3/7/2011 0:00,12,0,Operational,Unit-6,Permanent,Full-Time,Volunterily Resigned,27000,114,Yes,3,5,4,10,3,3,,2978,31-40,RP,New
1272,Hailie,Bell,Female,Widowed,9/7/1974 0:00,49,O+,22-09-07 0:00,16,2,Mid Level,Unit-2,Contract,Part-Time,Volunterily Resigned,30000,187,Yes,4,5,1,5,1,4,2,2989,21-30,RP,New
1272,Hailie,Bell,Female,Widowed,9/7/1974 0:00,49,O+,22-09-07 0:00,16,1,Mid Level,Unit-2,Contract,Part-Time,Volunterily Resigned,30000,187,Yes,4,5,1,5,1,4,2,2989,21-30,RP,New
1273,Audrey,Stevens,Female,Widowed,21-01-95 0:00,29,A+,4/3/2012 0:00,11,5,High Level,Unit-4,Permanent,Temporary,Active,30000,142,No,18,1,2,11,3,4,2,3007,31-40,RP,New
1273,Audrey,Stevens,Female,Widowed,21-01-95 0:00,29,A+,4/3/2012 0:00,11,0,High Level,Unit-4,Permanent,Temporary,Active,30000,142,No,18,1,2,11,3,4,2,3007,31-40,RP,New
1274,Jason,Munoz,Female,Married,27-05-85 0:00,38,B-,5/1/2013 0:00,11,2,Mid Level,Unit-3,Contract,Part-Time,Active,14000,127,Yes,8,3,3,10,3,1,1,3024,21-30,RP,Replacement
1274,Jason,Munoz,Female,Married,27-05-85 0:00,38,B-,5/1/2013 0:00,11,0,Mid Level,Unit-3,Contract,Part-Time,Active,14000,127,Yes,8,3,3,10,3,1,1,3024,21-30,RP,Replacement
1275,Carlee,Foley,Female,Widowed,9/7/1973 0:00,50,B+,9/1/2017 0:00,7,3,High Level,Unit-10,Contract,Full-Time,Active,50000,172,Yes,19,4,1,8,5,3,4,3037,31-40,RP,Replacement
1275,Carlee,Foley,Female,Widowed,9/7/1973 0:00,50,B+,9/1/2017 0:00,7,0,High Level,Unit-10,Contract,Full-Time,Active,50000,172,Yes,19,4,1,8,5,3,4,3037,31-40,RP,Replacement
1276,Sarahi,Dodson,Male,Married,12/10/1966 0:00,57,O+,28-12-07 0:00,16,1,High Level,Unit-9,Contract,Full-Time,Active,14000,115,No,8,5,4,3,2,2,4,3042,21-30,RP,Replacement
1276,Sarahi,Dodson,Male,Married,12/10/1966 0:00,57,O+,28-12-07 0:00,16,0,High Level,Unit-9,Contract,Full-Time,Active,14000,115,No,8,5,4,3,2,2,4,3042,21-30,RP,Replacement
1277,Faith,Carey,Male,Divorced,24-09-73 0:00,50,A-,16-08-12 0:00,11,0,Operational,Unit-10,Contract,Temporary,Terminated,20000,105,Yes,5,1,4,4,4,4,2,3062,21-30,RP,Replacement
1277,Faith,Carey,Male,Divorced,24-09-73 0:00,50,A-,16-08-12 0:00,11,0,Operational,Unit-10,Contract,Temporary,Terminated,20000,105,Yes,5,1,4,4,4,4,2,3062,21-30,RP,Replacement
1278,Mylie,Salazar,Male,Married,30-06-73 0:00,50,B+,1/2/2010 0:00,13,4,Mid Level,Unit-9,Contract,Full-Time,Active,27000,199,No,3,5,1,12,6,1,3,3064,21-30,RP,Replacement
1278,Mylie,Salazar,Male,Married,30-06-73 0:00,50,B+,1/2/2010 0:00,13,1,Mid Level,Unit-9,Contract,Full-Time,Active,27000,199,No,3,5,1,12,6,1,3,3064,21-30,RP,Replacement
1279,Pablo,Parker,Male,Widowed,26-09-78 0:00,45,B+,8/12/2007 0:00,16,1,Operational,Unit-10,Contract,Temporary,Active,20000,173,Yes,5,5,5,2,2,4,3,3082,21-30,RP,Replacement
1279,Pablo,Parker,Male,Widowed,26-09-78 0:00,45,B+,8/12/2007 0:00,16,0,Operational,Unit-10,Contract,Temporary,Active,20000,173,Yes,5,5,5,2,2,4,3,3082,21-30,RP,Replacement
1280,Ulises,Shea,Female,Widowed,26-10-79 0:00,44,A-,4/10/2012 0:00,11,2,Mid Level,Unit-10,Permanent,Part-Time,Active,27000,168,No,3,3,5,3,6,1,4,3126,31-40,RP,Replacement
1280,Ulises,Shea,Female,Widowed,26-10-79 0:00,44,A-,4/10/2012 0:00,11,2,Mid Level,Unit-10,Permanent,Part-Time,Active,27000,168,No,3,3,5,3,6,1,4,3126,31-40,RP,Replacement
1281,Bethany,Terry,Female,Single,25-11-65 0:00,58,AB-,1/12/2019 0:00,4,1,Operational,Unit-7,Contract,Part-Time,Active,38000,197,No,7,5,3,8,4,5,4,3141,31-40,RP,Replacement
1281,Bethany,Terry,Female,Single,25-11-65 0:00,58,AB-,1/12/2019 0:00,4,0,Operational,Unit-7,Contract,Part-Time,Active,38000,197,No,7,5,3,8,4,5,4,3141,31-40,RP,Replacement
1282,Kamari,Holloway,Female,Single,10/8/1988 0:00,35,AB-,15-09-17 0:00,6,1,Mid Level,Unit-1,Permanent,Temporary,Active,14000,126,No,8,3,2,8,4,1,1,3171,31-40,RP,Replacement
1282,Kamari,Holloway,Female,Single,10/8/1988 0:00,35,AB-,15-09-17 0:00,6,1,Mid Level,Unit-1,Permanent,Temporary,Active,14000,126,No,8,3,2,8,4,1,1,3171,31-40,RP,Replacement
1283,Jazlene,Mcdaniel,Female,Married,10/4/1987 0:00,36,O-,19-10-14 0:00,9,4,Operational,Unit-1,Permanent,Full-Time,Active,60000,115,No,9,2,1,8,4,1,1,3172,21-30,RP,Replacement
1283,Jazlene,Mcdaniel,Female,Married,10/4/1987 0:00,36,O-,19-10-14 0:00,9,0,Operational,Unit-1,Permanent,Full-Time,Active,60000,115,No,9,2,1,8,4,1,1,3172,21-30,RP,Replacement
1284,Dane,Kelly,Female,Widowed,15-09-95 0:00,28,B-,23-07-08 0:00,15,2,Mid Level,Unit-5,Contract,Full-Time,Active,30000,148,Yes,18,5,3,2,4,3,3,3176,31-40,RP,Replacement
1284,Dane,Kelly,Female,Widowed,15-09-95 0:00,28,B-,23-07-08 0:00,15,2,Mid Level,Unit-5,Contract,Full-Time,Active,30000,148,Yes,18,5,3,2,4,3,3,3176,31-40,RP,Replacement
1285,Camila,Dunn,Female,Divorced,10/9/1994 0:00,29,A-,4/1/2014 0:00,10,2,Mid Level,Unit-9,Permanent,Temporary,Active,27000,141,No,3,4,3,6,3,2,2,3180,31-40,RP,Replacement
1285,Camila,Dunn,Female,Divorced,10/9/1994 0:00,29,A-,4/1/2014 0:00,10,0,Mid Level,Unit-9,Permanent,Temporary,Active,27000,141,No,3,4,3,6,3,2,2,3180,31-40,RP,Replacement
1286,Aurora,Frederick,Male,Single,14-06-76 0:00,47,AB+,22-02-09 0:00,14,0,Operational,Unit-5,Permanent,Part-Time,Active,14000,175,Yes,8,2,1,5,1,1,1,3207,31-40,RP,Replacement
1286,Aurora,Frederick,Male,Single,14-06-76 0:00,47,AB+,22-02-09 0:00,14,1,Operational,Unit-5,Permanent,Part-Time,Active,14000,175,Yes,8,2,1,5,1,1,1,3207,31-40,RP,Replacement
1287,Caylee,Nunez,Female,Divorced,2/10/1986 0:00,37,AB+,30-11-15 0:00,8,0,Operational,Unit-1,Contract,Part-Time,Active,30000,173,Yes,18,4,3,3,2,3,2,3213,21-30,RP,Replacement
1287,Caylee,Nunez,Female,Divorced,2/10/1986 0:00,37,AB+,30-11-15 0:00,8,0,Operational,Unit-1,Contract,Part-Time,Active,30000,173,Yes,18,4,3,3,2,3,2,3213,21-30,RP,Replacement
1288,Tamia,Sharp,Female,Single,21-02-75 0:00,48,O-,22-11-12 0:00,11,1,High Level,Unit-1,Contract,Part-Time,Volunterily Resigned,50000,170,Yes,19,2,4,10,3,2,1,3252,31-40,RP,Replacement
1288,Tamia,Sharp,Female,Single,21-02-75 0:00,48,O-,22-11-12 0:00,11,3,High Level,Unit-1,Contract,Part-Time,Volunterily Resigned,50000,170,Yes,19,2,4,10,3,2,1,3252,31-40,RP,Replacement
1289,Jaliyah,Gamble,Female,Widowed,16-08-85 0:00,38,O+,20-08-20 0:00,3,1,Mid Level,Unit-7,Contract,Part-Time,Volunterily Resigned,14000,145,Yes,8,5,2,4,3,4,1,3259,31-40,RP,Replacement
1289,Jaliyah,Gamble,Female,Widowed,16-08-85 0:00,38,O+,20-08-20 0:00,3,0,Mid Level,Unit-7,Contract,Part-Time,Volunterily Resigned,14000,145,Yes,8,5,2,4,3,4,1,3259,31-40,RP,Replacement
1290,Xander,Savage,Female,Divorced,26-03-73 0:00,50,B-,24-10-20 0:00,3,2,Operational,Unit-5,Permanent,Full-Time,Active,30000,120,Yes,4,4,3,3,5,1,3,3304,31-40,RP,Replacement
1290,Xander,Savage,Female,Divorced,26-03-73 0:00,50,B-,24-10-20 0:00,3,2,Operational,Unit-5,Permanent,Full-Time,Active,30000,120,Yes,4,4,3,3,5,1,3,3304,31-40,RP,Replacement
1291,Marc,Crosby,Female,Single,13-07-71 0:00,52,A+,16-02-15 0:00,8,0,High Level,Unit-5,Contract,Temporary,Active,20000,118,Yes,5,2,3,11,3,2,2,3318,21-30,RP,Replacement
1291,Marc,Crosby,Female,Single,13-07-71 0:00,52,A+,16-02-15 0:00,8,0,High Level,Unit-5,Contract,Temporary,Active,20000,118,Yes,5,2,3,11,3,2,2,3318,21-30,RP,Replacement
1292,Marques,Zimmerman,Male,Widowed,24-08-87 0:00,36,O+,16-03-14 0:00,9,1,High Level,Unit-6,Permanent,Part-Time,Active,27000,184,No,3,2,2,1,2,5,2,3334,31-40,RP,Replacement
1292,Marques,Zimmerman,Male,Widowed,24-08-87 0:00,36,O+,16-03-14 0:00,9,10,High Level,Unit-6,Permanent,Part-Time,Active,27000,184,No,3,2,2,1,2,5,,3334,31-40,RP,Replacement
1293,Livia,Salazar,Female,Widowed,20-06-72 0:00,51,A-,16-06-11 0:00,12,0,Operational,Unit-2,Contract,Temporary,Volunterily Resigned,30000,156,Yes,4,2,1,12,5,5,2,3376,31-40,RP,Replacement
1293,Livia,Salazar,Female,Widowed,20-06-72 0:00,51,A-,16-06-11 0:00,12,4,Operational,Unit-2,Contract,Temporary,Volunterily Resigned,30000,156,Yes,4,2,1,12,5,5,2,3376,31-40,RP,Replacement
1294,Alana,Choi,Female,Divorced,29-08-66 0:00,57,B+,10/6/2006 0:00,17,2,Mid Level,Unit-5,Contract,Part-Time,Active,30000,163,Yes,18,1,4,4,3,2,2,3386,21-30,RP,Replacement
1294,Alana,Choi,Female,Divorced,29-08-66 0:00,57,B+,10/6/2006 0:00,17,2,Mid Level,Unit-5,Contract,Part-Time,Active,30000,163,Yes,18,1,4,4,3,2,2,3386,21-30,RP,Replacement
1295,Levi,Lawson,Female,Widowed,13-12-76 0:00,47,B-,5/10/2015 0:00,8,1,Mid Level,Unit-2,Contract,Temporary,Active,14000,130,No,8,1,4,11,3,4,1,3399,21-30,RP,Replacement
1295,Levi,Lawson,Female,Widowed,13-12-76 0:00,47,B-,5/10/2015 0:00,8,0,Mid Level,Unit-2,Contract,Temporary,Active,14000,130,No,8,1,4,11,3,4,1,3399,21-30,RP,Replacement
1296,Kane,Black,Female,Widowed,21-11-69 0:00,54,O-,29-08-08 0:00,15,1,High Level,Unit-4,Permanent,Part-Time,Active,60000,191,Yes,9,3,1,10,2,1,3,3431,21-30,RP,Replacement
1296,Kane,Black,Female,Widowed,21-11-69 0:00,54,O-,29-08-08 0:00,15,1,High Level,Unit-4,Permanent,Part-Time,Active,60000,191,Yes,9,3,1,10,2,1,3,3431,21-30,RP,Replacement
1297,Paola,Weeks,Female,Divorced,13-03-91 0:00,32,AB-,2/3/2009 0:00,14,0,Operational,Unit-6,Permanent,Temporary,Terminated,13000,152,No,2,2,3,10,2,1,1,3463,21-30,RP,Replacement
1297,Paola,Weeks,Female,Divorced,13-03-91 0:00,32,AB-,2/3/2009 0:00,14,0,Operational,Unit-6,Permanent,Temporary,Terminated,13000,152,No,2,2,3,10,2,1,1,3463,21-30,RP,Replacement
1298,Brooklynn,Mack,Female,Widowed,14-05-78 0:00,45,AB-,14-06-13 0:00,10,1,High Level,Unit-5,Contract,Part-Time,Terminated,27000,122,Yes,3,3,1,8,2,4,3,3471,31-40,RP,Replacement
1298,Brooklynn,Mack,Female,Widowed,14-05-78 0:00,45,AB-,14-06-13 0:00,10,3,High Level,Unit-5,Contract,Part-Time,Terminated,27000,122,Yes,3,3,1,8,2,4,3,3471,31-40,RP,Replacement
1299,Darrell,Zamora,Male,Widowed,29-05-72 0:00,51,A+,24-08-16 0:00,7,3,High Level,Unit-9,Contract,Full-Time,Active,14000,186,Yes,8,1,3,3,4,2,2,3500,31-40,RP,Replacement
1299,Darrell,Zamora,Male,Widowed,29-05-72 0:00,51,A+,24-08-16 0:00,7,0,High Level,Unit-9,Contract,Full-Time,Active,14000,186,Yes,8,1,3,3,4,2,2,3500,31-40,RP,Replacement
1300,Irvin,Warner,Male,Divorced,7/9/1966 0:00,57,O+,24-12-11 0:00,12,0,Operational,Unit-2,Contract,Part-Time,Active,38000,101,No,7,4,2,6,4,5,4,3510,21-30,RP,Replacement
1300,Irvin,Warner,Male,Divorced,7/9/1966 0:00,57,O+,24-12-11 0:00,12,4,Operational,Unit-2,Contract,Part-Time,Active,38000,101,No,7,4,2,6,4,5,4,3510,21-30,RP,Replacement
1301,Dayton,Castro,Male,Divorced,14-10-73 0:00,50,AB+,6/3/2011 0:00,12,1,Operational,Unit-6,Permanent,Part-Time,Active,14000,154,No,8,2,2,7,4,4,2,3634,21-30,RP,Replacement
1301,Dayton,Castro,Male,Divorced,14-10-73 0:00,50,AB+,6/3/2011 0:00,12,5,Operational,Unit-6,Permanent,Part-Time,Active,14000,154,No,8,2,2,7,4,4,2,3634,21-30,RP,Replacement
1302,Hailey,Mckay,Female,Widowed,28-11-88 0:00,35,O+,14-04-17 0:00,6,0,High Level,Unit-9,Contract,Full-Time,Terminated,38000,138,No,7,3,4,2,1,5,2,3673,31-40,RP,Replacement
1302,Hailey,Mckay,Female,Widowed,28-11-88 0:00,35,O+,14-04-17 0:00,6,0,High Level,Unit-9,Contract,Full-Time,Terminated,38000,138,No,7,3,4,2,1,5,2,3673,31-40,RP,Replacement
1303,Jaquan,Rowland,Female,Single,10/6/1977 0:00,46,O+,23-03-18 0:00,5,0,High Level,Unit-1,Contract,Full-Time,Active,38000,170,Yes,7,4,5,3,3,2,4,3688,31-40,RP,Replacement
1303,Jaquan,Rowland,Female,Single,10/6/1977 0:00,46,O+,23-03-18 0:00,5,1,High Level,Unit-1,Contract,Full-Time,Active,38000,170,Yes,7,4,5,3,3,2,4,3688,31-40,RP,Replacement
1304,David,Velez,Female,Divorced,11/9/1967 0:00,56,B+,6/10/2020 0:00,3,2,High Level,Unit-3,Contract,Part-Time,Volunterily Resigned,18000,139,No,12,1,1,4,2,5,2,3689,31-40,RP,Replacement
1304,David,Velez,Female,Divorced,11/9/1967 0:00,56,B+,6/10/2020 0:00,3,0,High Level,Unit-3,Contract,Part-Time,Volunterily Resigned,18000,139,No,12,1,1,4,2,5,2,3689,31-40,RP,Replacement
1305,Joslyn,Patel,Female,Divorced,15-05-77 0:00,46,B+,8/8/2017 0:00,6,0,Operational,Unit-4,Permanent,Temporary,Active,27000,164,Yes,3,3,2,3,3,3,1,3701,31-40,RP,Replacement
1305,Joslyn,Patel,Female,Divorced,15-05-77 0:00,46,B+,8/8/2017 0:00,6,4,Operational,Unit-4,Permanent,Temporary,Active,27000,164,Yes,3,3,2,3,3,3,1,3701,31-40,RP,Replacement
1306,Colt,Archer,Female,Married,23-07-95 0:00,28,O+,29-03-18 0:00,5,0,Mid Level,Unit-7,Contract,Full-Time,Active,13000,106,No,2,2,2,9,4,2,1,3703,31-40,RP,Replacement
1306,Colt,Archer,Female,Married,23-07-95 0:00,28,O+,29-03-18 0:00,5,0,Mid Level,Unit-7,Contract,Full-Time,Active,13000,106,No,2,2,2,9,4,2,1,3703,31-40,RP,Replacement
1307,Abbigail,Cameron,Female,Divorced,31-05-93 0:00,30,O-,19-06-12 0:00,11,1,High Level,Unit-4,Contract,Part-Time,Volunterily Resigned,40000,109,No,7,1,3,2,4,1,4,3749,21-30,RP,Replacement
1307,Abbigail,Cameron,Female,Divorced,31-05-93 0:00,30,O-,19-06-12 0:00,11,5,High Level,Unit-4,Contract,Part-Time,Volunterily Resigned,40000,109,No,7,1,3,2,4,1,4,3749,21-30,RP,Replacement
1308,Anastasia,Escobar,Male,Married,27-06-83 0:00,40,A-,16-08-14 0:00,9,0,High Level,Unit-10,Permanent,Full-Time,Active,27000,126,Yes,3,3,2,6,6,4,2,3759,21-30,RP,Replacement
1308,Anastasia,Escobar,Male,Married,27-06-83 0:00,40,A-,16-08-14 0:00,9,0,High Level,Unit-10,Permanent,Full-Time,Active,27000,126,Yes,3,3,2,6,6,4,,3759,21-30,RP,Replacement
1309,Ronin,Mclaughlin,Female,Widowed,18-05-90 0:00,33,AB+,9/6/2015 0:00,8,0,Operational,Unit-4,Contract,Part-Time,Active,27000,198,Yes,3,2,4,5,4,1,2,3777,21-30,RP,Replacement
1309,Ronin,Mclaughlin,Female,Widowed,18-05-90 0:00,33,AB+,9/6/2015 0:00,8,2,Operational,Unit-4,Contract,Part-Time,Active,27000,198,Yes,3,2,4,5,4,1,2,3777,21-30,RP,Replacement
1310,Aliana,Pena,Female,Widowed,21-06-73 0:00,50,O+,22-10-18 0:00,5,0,Mid Level,Unit-6,Permanent,Temporary,Active,30000,151,No,18,1,3,6,6,4,2,3801,21-30,RP,Replacement
1310,Aliana,Pena,Female,Widowed,21-06-73 0:00,50,O+,22-10-18 0:00,5,0,Mid Level,Unit-6,Permanent,Temporary,Active,30000,151,No,18,1,3,6,6,4,2,3801,21-30,RP,Replacement
1311,Ramon,Goodwin,Female,Married,26-12-79 0:00,44,A+,1/3/2016 0:00,7,0,Mid Level,Unit-4,Permanent,Full-Time,Active,30000,168,Yes,4,3,3,2,2,1,4,3806,21-30,RP,Replacement
1311,Ramon,Goodwin,Female,Married,26-12-79 0:00,44,A+,1/3/2016 0:00,7,0,Mid Level,Unit-4,Permanent,Full-Time,Active,30000,168,Yes,4,3,3,2,2,1,4,3806,21-30,RP,Replacement
1312,Cory,Saunders,Female,Married,23-01-91 0:00,33,O+,20-08-10 0:00,13,3,Operational,Unit-9,Contract,Temporary,Volunterily Resigned,30000,144,Yes,18,4,3,12,3,3,2,3808,21-30,RP,Replacement
1312,Cory,Saunders,Female,Married,23-01-91 0:00,33,O+,20-08-10 0:00,13,1,Operational,Unit-9,Contract,Temporary,Volunterily Resigned,30000,144,Yes,18,4,3,12,3,3,2,3808,21-30,RP,Replacement
1313,Alessandra,Huynh,Female,Divorced,24-05-70 0:00,53,A-,30-05-10 0:00,13,0,Operational,Unit-5,Permanent,Part-Time,Active,30000,103,No,4,5,1,1,4,2,2,3819,31-40,RP,Replacement
1313,Alessandra,Huynh,Female,Divorced,24-05-70 0:00,53,A-,30-05-10 0:00,13,0,Operational,Unit-5,Permanent,Part-Time,Active,30000,103,No,4,5,1,1,4,2,2,3819,31-40,RP,New
1314,Maeve,Holmes,Female,Widowed,18-06-81 0:00,42,O+,5/9/2010 0:00,13,2,High Level,Unit-1,Contract,Temporary,Active,50000,142,No,19,3,4,5,6,2,2,3857,21-30,RP,New
1314,Maeve,Holmes,Female,Widowed,18-06-81 0:00,42,O+,5/9/2010 0:00,13,0,High Level,Unit-1,Contract,Temporary,Active,50000,142,No,19,3,4,5,6,2,2,3857,21-30,RP,New
1315,Alejandra,Mclean,Female,Divorced,25-06-75 0:00,48,B+,28-04-10 0:00,13,3,High Level,unit-8,Contract,Temporary,Active,20000,138,No,5,4,2,4,3,4,2,3860,21-30,RP,New
1315,Alejandra,Mclean,Female,Divorced,25-06-75 0:00,48,B+,28-04-10 0:00,13,1,High Level,unit-8,Contract,Temporary,Active,20000,138,No,5,4,2,4,3,4,2,3860,21-30,RP,New
1316,Reuben,Potter,Female,Married,30-05-87 0:00,36,A+,28-02-11 0:00,12,0,High Level,Unit-7,Permanent,Temporary,Terminated,14000,108,Yes,8,5,5,6,3,2,1,3911,21-30,RP,New
1316,Reuben,Potter,Female,Married,30-05-87 0:00,36,A+,28-02-11 0:00,12,0,High Level,Unit-7,Permanent,Temporary,Terminated,14000,108,Yes,8,5,5,6,3,2,1,3911,21-30,RP,New
1317,Marilyn,Greer,Female,Divorced,1/6/1974 0:00,49,AB+,24-12-09 0:00,14,4,High Level,Unit-7,Contract,Full-Time,Volunterily Resigned,50000,156,Yes,19,3,2,3,4,3,2,3927,21-30,RP,New
1317,Marilyn,Greer,Female,Divorced,1/6/1974 0:00,49,AB+,24-12-09 0:00,14,2,High Level,Unit-7,Contract,Full-Time,Volunterily Resigned,50000,156,Yes,19,3,2,3,4,3,2,3927,21-30,RP,New
1318,Camila,Nichols,Female,Married,4/9/1992 0:00,31,O-,14-07-09 0:00,14,0,Operational,Unit-3,Contract,Full-Time,Active,30000,117,Yes,18,1,1,12,2,1,4,3929,21-30,RP,New
